,T,E
662,297.6019683167677,-30031.584843851426
663,258.3337338098176,-30031.61408691512
664,299.440348164517,-30031.941562853295
665,296.2730722629208,-30031.52407427591
666,317.84000092766536,-30031.77984377676
667,287.1517879600598,-30031.98482050133
668,283.28976053146346,-30032.108011705765
669,298.147275749671,-30032.385763584884
670,298.6169433730122,-30032.270591790435
671,278.846424392123,-30032.630395403263
672,305.0620925977594,-30032.0715741482
673,313.04746391940165,-30031.723003285475
674,322.1758795379689,-30031.717158200692
675,294.854190377157,-30032.182334835798
676,288.49698498428495,-30032.189716770805
677,320.94773892710276,-30031.948809960526
678,312.3188390290981,-30031.905148733425
679,325.2328473128282,-30032.46160314539
680,303.19961941877114,-30032.28576559249
681,289.9243300842141,-30032.94140242162
682,291.0585940356677,-30032.7316117344
683,299.4209271297438,-30032.270169842817
684,316.7373698159069,-30031.789630652966
685,319.18436672158117,-30031.976948175638
686,311.61163615159114,-30032.02230940676
687,299.3248973416242,-30031.764740601586
688,314.33091707460085,-30031.46458815882
689,291.7466881135333,-30031.85711280156
690,293.9620409851936,-30032.395882370336
691,308.18326428447295,-30032.367160060905
692,306.74401466578,-30031.766160480383
693,304.0653237813382,-30032.434202493343
694,285.07264800448047,-30032.653607912474
695,298.04183797960576,-30032.038770955118
696,298.297863107107,-30031.696479446193
697,320.35931524574437,-30031.5317727823
698,317.2392278487401,-30031.232253709786
699,327.4514877346254,-30031.65849424904
700,303.4979295780944,-30031.64359653239
701,292.29488492356415,-30031.546632701717
702,326.57134728090654,-30031.432290621815
703,299.81694011199306,-30032.30331037772
704,315.225592257986,-30032.391602939413
705,290.7280860242153,-30032.71442362794
706,288.5832200897679,-30033.1446078456
707,282.3819225984327,-30033.353198597128
708,273.55975114918397,-30034.384646466257
709,290.1892945398566,-30033.782482807244
710,278.8690065468754,-30034.40131933635
711,261.37343033364544,-30033.939038621196
712,281.25790448934526,-30033.97875062894
713,293.0468842023261,-30033.676407150266
714,284.4420976914668,-30033.64581935426
715,300.5114384822922,-30033.54388687872
716,303.91239673131344,-30033.13916969832
717,298.78088098174544,-30033.44621070139
