,T,E
1113,304.688676896091,-30034.55935717099
1114,293.0768352944706,-30035.048710701714
1115,276.24093463154026,-30035.18724571722
1116,270.73051318336843,-30034.83962786834
1117,284.927945194957,-30034.657199133977
1118,313.5746543317159,-30034.702107020545
1119,293.57553685655625,-30034.596880845547
1120,305.2864186056026,-30034.39803809522
1121,277.60538108931564,-30034.11822675596
1122,319.75155150733707,-30033.544903083894
1123,309.56573089361746,-30033.576990752124
1124,303.69239156898254,-30034.14658289194
1125,305.27874266580756,-30033.710728596012
1126,294.492103541697,-30034.324133574788
1127,279.3408585366263,-30035.012655830487
1128,277.6334510726424,-30034.951514492604
1129,271.110183888218,-30034.927861484437
1130,276.35745784956754,-30035.00857260432
1131,275.11581292804254,-30034.52180951294
1132,285.25104033687893,-30034.93433683738
1133,280.24001330769704,-30034.70127818707
1134,300.0600183779726,-30034.580480807857
1135,278.8225311141846,-30035.095832134517
1136,290.63508238702246,-30035.222591158963
1137,284.60079559201716,-30034.93484955383
1138,277.6378081669769,-30034.99437510862
1139,277.65103498936355,-30034.494046846517
1140,277.71458739741576,-30034.572547733485
1141,300.42938493857207,-30034.399438901295
1142,294.5619054523819,-30034.218885612154
1143,265.43399181531174,-30034.885138966227
1144,298.60960484040544,-30033.792258292488
1145,281.32930339601216,-30033.6488536572
1146,314.59940900587685,-30033.641518499866
1147,285.5447338543033,-30033.936813602697
1148,278.92270359447747,-30034.030846062782
1149,300.699324061408,-30033.82633332607
1150,279.18940219527144,-30033.867977160542
1151,291.5536941443626,-30033.723230633783
1152,297.8641977406979,-30032.947476489822
1153,296.31116918182835,-30033.75555066495
1154,303.68772306818676,-30033.429901879375
1155,307.1154685391735,-30033.235457396073
1156,306.46432925897415,-30033.56607043802
1157,312.747038101388,-30032.642568601797
1158,312.27923854625436,-30032.7323034097
1159,312.8621040186268,-30032.565494156064
1160,310.3226492817737,-30032.792580618654
1161,295.84798474484654,-30033.42134281026
1162,293.58591415519925,-30034.004826427667
1163,268.6005412328878,-30034.38077057343
1164,284.3889578177347,-30034.674481924936
1165,283.81898214985415,-30035.026518155544
1166,295.1829008095378,-30034.87339567942
1167,245.99765575918954,-30035.012039481848
1168,268.3940181930991,-30034.87222416893
1169,256.7766150545935,-30035.068746975383
1170,281.73489162140635,-30034.851678429568
1171,277.7500625335306,-30035.2630735647
1172,251.0064571966303,-30034.946325241697
1173,278.42178740287176,-30035.472965256427
1174,261.84885430134983,-30035.390130216303
1175,275.70340345190215,-30035.444726743397
1176,277.0585836890876,-30035.403281500377
1177,269.9513317690659,-30035.15779364862
1178,290.17008881945026,-30034.72241257811
1179,292.6563349056781,-30034.100162268096
1180,327.1535441552715,-30033.734247961384
1181,306.16842553854883,-30033.989429775327
1182,288.3980651764689,-30033.662874878828
1183,261.75335491015056,-30034.30851593673
1184,280.76643938563956,-30034.641338391324
1185,289.81790661272527,-30034.252637379905
1186,332.70658582524374,-30032.82690181538
1187,318.859645893862,-30032.977194568357
1188,306.9756106938389,-30033.088537750686
1189,287.81541772614014,-30033.632413096613
1190,281.4087404368288,-30033.93203844576
1191,310.47193817692437,-30033.253719330085
1192,285.26867013464005,-30033.13897742762
1193,303.9292400981902,-30033.73445480613
1194,278.97979744011303,-30034.03528848778
1195,274.9437917039567,-30034.381547470435
1196,261.70680555785447,-30034.02646806943
1197,282.09688096617015,-30033.807538360095
1198,276.9944035365159,-30033.170499317715
1199,287.5152528903569,-30032.811737560904
1200,321.163666374901,-30033.211029217262
1201,304.0407153208121,-30033.512938223936
1202,320.1411451889545,-30033.71882793243
1203,287.79373421907644,-30034.14662311097
1204,308.27007355134515,-30034.474380636213
1205,282.83496052357464,-30034.619298892052
1206,285.1514875509171,-30034.1418856546
1207,307.8344260835285,-30033.98909874646
1208,297.8744530227725,-30033.68355010014
1209,292.4381535123964,-30033.910264574577
1210,310.63341938585603,-30033.310258578753
1211,302.44130755670295,-30033.322163434073
1212,289.4420415763237,-30033.377199940063
1213,288.53396318138107,-30033.95833029919
1214,312.2101149782113,-30034.101206412284
1215,287.94716472966905,-30034.090080911155
1216,290.6109453485116,-30034.303268314845
1217,282.8091402581354,-30033.961736572113
1218,290.90896748515826,-30033.78220015287
1219,305.4967785796196,-30033.26586427503
1220,297.16234514605475,-30033.152395005312
1221,320.04196300575006,-30032.932226927063
1222,305.0570247143136,-30032.585371797482
1223,314.0530390019661,-30032.912890762196
1224,299.336849038654,-30033.19217836043
1225,323.9466401713404,-30033.157586620233
1226,279.1467239795138,-30033.02333321972
1227,322.2628115266337,-30032.959141355303
1228,311.5386319364938,-30033.2135743439
1229,319.93206905904066,-30032.704485515293
1230,323.09140895120316,-30032.930764797857
1231,301.08758049378764,-30033.55302573734
1232,277.9503558212253,-30033.50419645364
1233,300.7819156633923,-30033.79498670001
1234,299.2378039350676,-30034.11846457803
1235,287.81807387991904,-30034.190940926423
1236,297.2621966979515,-30034.011245023346
1237,292.63537532305224,-30034.08701056616
1238,292.2485520119874,-30034.067313837808
1239,279.1145921624487,-30033.707724414307
1240,322.7376679341632,-30033.365325161067
1241,300.90435780843495,-30033.428666691707
1242,298.345536260475,-30032.812483798098
1243,295.45923813486996,-30033.440756314172
1244,292.3906227089949,-30033.718084814842
1245,298.08529688108524,-30033.943942395952
1246,310.11831184888104,-30033.79765184695
1247,293.14658467299193,-30034.20127654282
1248,298.53110518274855,-30033.73365961503
1249,267.1884362598101,-30033.822066069497
1250,309.60345884617925,-30034.32996067314
1251,292.1435199969231,-30034.42929551305
1252,293.8457080947953,-30034.3265038847
1253,289.95951419281874,-30034.422951100532
1254,317.6229567998307,-30033.546949108688
1255,299.3910497634171,-30033.858801961644
1256,295.39617025378243,-30033.836852777255
1257,302.45862938961363,-30033.724077292358
1258,302.9272126289108,-30033.200729285054
1259,323.44265185809985,-30033.090016432525
1260,316.16544142736257,-30033.176871596024
1261,321.8082811175952,-30032.84737497571
1262,308.8637199043018,-30032.62371007364
1263,298.7114618861009,-30032.906917913355
1264,320.5302961499448,-30032.61737314337
1265,322.75480294700213,-30032.187165530835
1266,298.8455555926027,-30032.72390248763
1267,300.8559467477201,-30033.42400877812
1268,291.5606319341242,-30033.87540220233
1269,288.37619672078455,-30034.190761358223
1270,321.1650036137617,-30034.291074154786
1271,291.1454248943381,-30034.985316148846
1272,289.39117095037295,-30034.65580619275
1273,311.385487780476,-30034.17050006199
1274,289.45766989001436,-30034.73032770296
1275,320.6520714463362,-30034.15146030986
1276,308.25108207235314,-30033.681883215057
1277,327.9520199754865,-30033.146072084248
1278,312.9228193572979,-30032.90969045317
1279,330.19918751707485,-30032.885223954363
1280,329.3853673927495,-30033.272608770083
1281,308.3636056190069,-30033.13416874065
1282,301.3885678036018,-30033.52993086096
1283,312.20492002886687,-30033.728288465074
1284,309.49126441990654,-30033.80344822947
1285,299.9601333886274,-30033.819287869672
1286,281.683470765499,-30033.745532712815
1287,301.93297811596676,-30034.01251348408
1288,317.3989484288225,-30033.943133528584
1289,293.27509817084774,-30033.27230585622
1290,306.13747315895387,-30033.216760448744
1291,294.93250417098284,-30033.994844376004
1292,311.14231053356235,-30034.03395708835
1293,263.4567517708444,-30034.88147555941
1294,280.2814884819324,-30034.59673323487
1295,295.21179643571725,-30034.65392855033
1296,284.1082562483094,-30034.671682726606
1297,292.46472669121084,-30034.22210508378
1298,300.7881669036766,-30034.216706557283
1299,277.1139371949415,-30033.726126491976
1300,307.4338702479107,-30033.254899080686
1301,287.0622978388449,-30033.717510209226
1302,293.3947084948433,-30033.7908217528
1303,272.9337951455705,-30033.933384511874
1304,308.70653236875614,-30033.639329889967
1305,281.6257124472916,-30033.510638028638
1306,319.8736223626707,-30032.901248540224
1307,275.63208056369587,-30032.952356203514
1308,292.72811394465947,-30033.039787112266
1309,321.53563096398364,-30032.66664158306
1310,288.1497472233385,-30032.70028761178
1311,302.1820739976285,-30032.768050194565
1312,327.6250008854206,-30032.74012551504
1313,305.76811553318265,-30033.063817758564
1314,273.6097957743776,-30033.471295088184
1315,283.68947782680715,-30033.219185307356
1316,272.444603813955,-30032.781462718987
1317,316.51280832121364,-30032.07254755024
1318,313.6997556583809,-30032.71072101691
1319,285.25636571480453,-30033.527954672623
1320,294.8109090335434,-30033.03692461335
1321,263.37248271723564,-30033.227316941313
1322,300.48192794561567,-30032.761416143603
1323,301.4683521316086,-30032.62951328058
1324,302.9522536683401,-30032.157139068757
1325,311.6409563793073,-30032.826269239948
1326,301.08789580013917,-30033.267861662094
1327,291.29323767970993,-30033.34883524424
1328,306.0395491392857,-30032.951612593384
1329,299.5942017319789,-30032.537353904096
1330,289.6349453974295,-30032.82553747013
1331,295.0902988154597,-30032.4167094925
1332,307.99415036189356,-30032.471462848476
1333,296.1459500993892,-30032.5096510575
1334,309.7026635053727,-30032.442732995703
1335,278.56773379773557,-30032.580671296735
1336,288.44397723212825,-30032.8140791875
1337,322.00710332605877,-30032.62564374876
1338,315.1876270727699,-30032.583951406014
1339,339.8879022613295,-30032.80492654054
1340,310.29922679086627,-30032.736521290957
1341,328.2896611980689,-30032.20605190931
1342,324.0126844961931,-30031.978213163035
1343,330.69201253952247,-30032.529243066634
1344,308.1026530873445,-30032.240254412452
1345,304.5356415886365,-30032.830733312687
1346,311.8398394662319,-30032.678755252124
1347,284.9050659490511,-30033.206595074076
1348,283.67541073205945,-30033.010550048268
1349,292.74428033419275,-30032.633135896245
1350,305.596544383975,-30032.736044546138
1351,275.58863035798487,-30033.656559546867
1352,269.0340879209331,-30034.43641710015
1353,275.3066227775203,-30034.530745886008
1354,268.523589500675,-30034.337758479698
1355,280.13318571668697,-30033.924632549755
1356,313.0482823040546,-30033.609701724876
1357,287.5342030743361,-30033.696032881915
1358,266.09502346619763,-30033.5816241663
1359,300.7929304822698,-30033.550572710214
1360,293.0863664591194,-30033.425427283113
1361,278.5778188522396,-30033.760108506747
1362,275.21365791895454,-30033.781099954627
1363,292.8177562264352,-30033.660609253064
1364,299.03721228584413,-30033.359770968804
1365,288.95742583368894,-30034.078680215614
1366,273.19716748229376,-30033.815520035565
1367,263.7913293573498,-30033.81457829252
1368,306.9792334581031,-30033.65680721624
1369,291.90147609670754,-30033.769286912113
1370,289.2457627789747,-30033.60863366986
1371,290.5610923267964,-30033.47052118772
1372,309.75396627509485,-30033.57427226811
1373,286.6367527793425,-30034.151899473796
1374,303.8625165021857,-30033.566188871424
1375,270.8563478593992,-30034.332598664503
1376,308.90898306414783,-30034.13039923655
1377,300.96498443574023,-30033.710365190444
1378,313.07877172732253,-30033.569882541073
1379,302.953602100207,-30033.412964978495
1380,299.35815587381126,-30033.603758944282
1381,281.2531053092906,-30033.863635359565
1382,288.8702338254232,-30034.514437889145
1383,269.9063077571019,-30034.94211417556
1384,275.8372591278312,-30035.037107850094
1385,284.6979231086684,-30034.45782967673
1386,292.2036084889306,-30034.013741742183
1387,295.0004890189527,-30034.10057900907
1388,304.53508063547383,-30033.811215984373
1389,295.44421841126325,-30033.74386344734
1390,298.9522029691633,-30033.584536972492
1391,316.0760297042216,-30033.188856233246
1392,312.9134914262642,-30033.601328202934
1393,300.94401435667896,-30033.54096374901
1394,273.4949567531145,-30034.077660777835
1395,286.5184551395879,-30033.85796037414
1396,300.64123464147934,-30033.464493734144
1397,290.2568430002574,-30033.983931395538
1398,274.7290524111779,-30033.73257997617
1399,324.44987840774826,-30033.379472298286
1400,298.2284965008412,-30033.65913848048
1401,273.4240900502719,-30033.702466416384
1402,301.9067938543878,-30033.335428947765
1403,316.9337567136602,-30033.825772365344
1404,291.779572776131,-30034.29184354792
1405,296.519785496341,-30034.209357618747
1406,285.3560354532127,-30034.26962170289
1407,300.7164246971901,-30033.935283924005
1408,299.08303605041965,-30034.385977468675
1409,275.01711141210075,-30034.844571578415
1410,275.4496617460233,-30034.536961582566
1411,285.7977085884959,-30034.63170717316
1412,290.03176095534366,-30034.43092371178
1413,285.9062191480646,-30034.533311042713
1414,279.85520722582305,-30034.538953270305
1415,313.4011835713493,-30034.1107090775
1416,294.2014128373628,-30034.229785410924
1417,274.0196724608814,-30034.693544679903
1418,281.95706038096716,-30034.529758414985
1419,286.81208619222866,-30034.692469939695
1420,294.2492257850674,-30034.289145668426
1421,286.7280048626775,-30034.366431662682
1422,292.4304888630546,-30033.822564170165
1423,277.29713822582767,-30034.07900170003
1424,306.1395188907958,-30033.939365927952
1425,304.0819212738104,-30033.832228078245
1426,303.7964270730169,-30033.852985323017
1427,320.7403212856021,-30033.56919200817
1428,312.4851815747653,-30033.35219233387
1429,297.4601819669586,-30033.805159567488
1430,278.2209118264012,-30034.128341193682
1431,274.34330073661175,-30033.99020040204
1432,297.7703164703827,-30033.494728301866
1433,318.41540099654424,-30033.269469798848
1434,307.70149899943914,-30033.847866469052
1435,290.05037793175813,-30033.94413355231
1436,301.6070541597309,-30033.561617860938
1437,297.048162528881,-30033.901322529386
1438,286.89473460261013,-30033.911121903773
1439,307.0407210891329,-30034.315437471665
1440,266.12526684461375,-30034.254701713817
1441,314.62884893721724,-30034.01774098726
1442,295.98961169208536,-30033.238140425234
1443,297.4390573115881,-30033.217793212312
1444,288.5381459961485,-30033.34299211546
1445,316.18532064020667,-30033.674425110483
1446,303.5706215137695,-30033.745308095375
1447,337.8096629982752,-30033.194394723378
1448,288.8864430398976,-30033.4866918603
1449,300.06979653333616,-30033.888831884466
1450,308.00772268376255,-30034.053157261795
1451,300.04884166807784,-30033.512398815456
1452,325.861356113004,-30033.082723619693
1453,309.0881646304263,-30033.38181169932
1454,298.6120974642479,-30033.749227680768
1455,307.29362722486394,-30033.301348369605
1456,302.48323397411014,-30033.18049790796
1457,310.85578675394123,-30033.37505238512
1458,285.60599305572856,-30033.685293277264
1459,284.2985595800808,-30033.471647295384
1460,306.4543821744711,-30033.07217667888
1461,304.8454763782946,-30033.061325110335
1462,288.610454675883,-30033.513072565056
1463,267.3887160309318,-30033.53975179389
1464,293.0178634791097,-30033.470096134002
1465,283.697308248591,-30033.166256597644
1466,310.06551726351057,-30033.16029022329
1467,305.92755593295107,-30032.755173280853
1468,308.4219868600942,-30032.51357921518
1469,287.3584589738523,-30032.987503858425
1470,320.76020873088953,-30032.648776568312
1471,306.42523773088976,-30032.8014156081
1472,320.57998520084817,-30033.12785871491
1473,320.9747749503729,-30033.176654607894
1474,310.3215684857633,-30033.505498066752
1475,293.32642584981977,-30033.142125760434
1476,297.5396796915188,-30033.119592850006
1477,325.1712355794286,-30032.94750721993
1478,279.25575475544855,-30033.296017928587
1479,279.0088502417446,-30033.446676832926
1480,292.7086175936903,-30033.466052220978
1481,310.71111194671914,-30032.999736661663
1482,294.4332737047116,-30032.880281108468
1483,309.37277449751116,-30033.234123276863
1484,303.9763371045036,-30033.0457859568
1485,304.61765979841516,-30033.047447792025
1486,301.73350284666486,-30032.878792168634
1487,302.11073623826553,-30033.164351898755
1488,308.02880767721604,-30032.886618351295
1489,305.45899804943855,-30033.198442533878
1490,296.15730642691875,-30032.76132234217
1491,285.2994939406392,-30032.599149945137
1492,293.6856576548614,-30033.201569752335
1493,294.50173142033884,-30032.70084775595
1494,309.3207040820425,-30032.69830618082
1495,288.40026207533606,-30033.18235160639
1496,286.3206244383884,-30033.308182618945
1497,299.12575944140855,-30033.273589038345
1498,300.4706377966001,-30033.13669634152
1499,269.3612402156629,-30033.871657238495
1500,276.9783442754077,-30033.387694750036
1501,272.5080050293736,-30032.936139233243
1502,292.3051136551702,-30032.76317572096
1503,289.6353894712289,-30032.639979574145
1504,302.22569260251584,-30032.370483296894
1505,323.35540929476406,-30032.45350973573
1506,292.43842084921107,-30032.566507939835
1507,293.47594287267333,-30032.56224318521
1508,317.066583905229,-30031.461147746875
1509,333.8536616110968,-30031.31405879019
1510,313.30398681440886,-30031.324058798
1511,305.20866364450137,-30031.495670935954
1512,308.0748515886143,-30031.613991262584
1513,337.39425061301745,-30031.484001266137
1514,339.3885701635795,-30031.256772045286
1515,333.74332421142674,-30031.930078383997
1516,284.7840836935437,-30032.43030072597
1517,326.1058152973228,-30032.205562903324
1518,318.3086560812308,-30033.026025234696
1519,266.3295718133333,-30033.19299066621
1520,300.3408225740554,-30032.79226183421
1521,320.79207587374606,-30032.503454442387
1522,304.30027284658985,-30032.623684048267
1523,286.43508007961,-30032.879560818987
1524,310.1470822049069,-30033.054750326806
1525,265.6295768311895,-30033.651769329637
1526,274.99168871738505,-30033.2885618916
1527,275.54407328292507,-30033.44868098541
1528,301.03074411096446,-30033.02904567265
1529,284.6452274291173,-30033.461090598434
1530,327.0011638527198,-30032.78881097223
1531,315.1244643889318,-30032.749581471904
1532,312.73634620064314,-30032.865490202443
1533,327.8319937488928,-30033.0670196345
1534,317.59128232946586,-30032.705938327887
1535,323.00779714013316,-30032.551980493376
1536,311.83773243834173,-30032.405370044155
1537,298.33939019804825,-30032.84583945553
1538,318.40711044688675,-30032.636863052972
1539,292.24949039610226,-30032.969634299076
1540,289.3529930482766,-30032.88722243854
1541,322.11894307617194,-30032.191227494757
1542,317.39150888430424,-30032.806599412543
1543,310.3118448742174,-30033.03503626148
1544,293.6916301367596,-30033.240484027807
1545,293.7145649969055,-30033.33757108248
1546,304.53892687348497,-30033.39510490378
1547,267.6395859184382,-30033.492510102256
1548,278.9430996140223,-30033.975652376175
1549,314.542430620986,-30033.57457320937
1550,292.6527571751182,-30033.873688559896
1551,297.18592981510733,-30033.686965933084
1552,294.96943036922755,-30033.575959194888
1553,280.6569945980842,-30034.23780458236
1554,291.70382924593054,-30034.16872334414
1555,308.9940031517902,-30033.73766421555
1556,305.3962310068457,-30033.772265905776
1557,269.01396121823376,-30034.429104102874
1558,335.9499247398771,-30033.81476829265
1559,307.3368199345615,-30034.06394829176
1560,284.0100196470579,-30033.49052700387
1561,300.32276001891273,-30033.4020851091
1562,307.67340408396745,-30033.260673101173
1563,318.2831882920458,-30033.26884479203
1564,279.36261841724377,-30033.4476626707
1565,322.4298896485837,-30032.59171357528
1566,310.28651415690035,-30032.78761804198
1567,295.30150174820534,-30033.251311626835
1568,304.3048273664626,-30033.092321014596
1569,296.31111839123565,-30032.96648942547
1570,298.8884812436602,-30033.218930912626
1571,288.49963072846765,-30033.35176048396
1572,308.5746425308705,-30033.49416562027
1573,278.0021019445991,-30034.250959097935
1574,288.7389748204539,-30033.8165235885
1575,287.5755377554444,-30033.435241416464
1576,307.52188613592335,-30033.02224596018
1577,315.8013702980848,-30033.160516456042
1578,327.316825265112,-30032.900117540274
1579,273.8510283848759,-30033.293433198636
1580,279.7083130987165,-30033.57580200073
1581,291.0466844082336,-30033.64401668148
1582,289.82568660039396,-30034.090334921857
1583,287.0884567104991,-30034.09967350067
1584,290.2767799256482,-30033.50882722769
1585,272.15257743718996,-30034.228163328724
1586,284.98666555445675,-30033.6830855673
1587,302.22936446026614,-30032.792267169054
1588,296.1883313935393,-30033.242974242297
1589,291.52909834227523,-30033.56368480022
1590,314.7971649031666,-30033.17567311153
1591,334.8849103445635,-30033.14002785052
1592,323.5558175561529,-30033.03056727126
1593,283.73596213064764,-30033.409437914022
1594,283.37663129337676,-30034.168355754897
1595,297.5626099329603,-30033.689336269304
1596,294.60950542548767,-30033.873954280243
1597,286.22752171582437,-30034.04486823406
1598,286.78940795687873,-30034.257485891132
1599,296.7790606632761,-30033.839641700633
1600,308.1298098948968,-30033.55793981221
1601,306.0367226471169,-30033.676292116015
1602,302.9284752972283,-30033.460463573265
1603,304.7919981552593,-30033.252105453135
1604,286.50511217194196,-30033.313369643725
1605,301.6019169149573,-30033.438698481626
1606,305.6959699084995,-30033.41521763728
1607,287.92638643079687,-30033.721455960134
1608,306.4972191531253,-30033.703926054543
1609,290.45168402299726,-30033.658783348306
1610,288.04493015009484,-30033.572029577615
1611,307.9320458233381,-30034.04722290341
1612,265.833486851048,-30034.51780245884
1613,295.39108917156665,-30034.569400754102
1614,311.6532821601807,-30034.04861958981
1615,277.4477673898064,-30033.774482148787
1616,286.57624040333206,-30034.034260639582
1617,278.76180247841677,-30034.214526792417
1618,290.2157832342326,-30033.492762913174
1619,284.2234047590965,-30033.825074981072
1620,316.2113961116753,-30033.51166859674
1621,292.096092466289,-30033.750785065302
1622,299.36258756035056,-30033.763805209077
1623,309.79554125665385,-30033.706052963906
1624,312.5978991928809,-30033.570098043012
1625,316.1534577238642,-30033.241622131514
1626,321.0168734672752,-30033.413891060634
1627,347.15933917890356,-30033.20844903858
1628,305.14452588930476,-30033.397653326076
1629,282.7438635128089,-30033.371559729592
1630,313.7327033324008,-30033.475528324456
1631,318.6454556704753,-30033.607510322337
1632,292.7325726140278,-30033.873660832407
1633,303.80814219432153,-30034.176913328178
1634,308.23615377087293,-30034.15295682932
1635,288.6913138911658,-30033.92903455822
1636,300.54399949210097,-30033.584094407463
1637,305.2806393726155,-30033.697009648713
1638,322.48633609837196,-30033.402812692293
1639,281.053331899906,-30034.218202693333
1640,292.2956819484862,-30033.952862921222
1641,297.2507367224733,-30033.439263811
1642,316.4646420484747,-30033.188977311525
1643,285.4761416331139,-30032.985390918362
1644,295.0090935720066,-30033.360131087036
1645,278.6422618649224,-30033.08468104077
1646,305.8010567139342,-30032.89893772726
1647,309.5165165268858,-30032.644618399918
1648,315.70307008591635,-30032.399284186995
1649,347.6703839539751,-30031.660609724644
1650,352.04402318602075,-30031.319643258812
1651,313.38577872567345,-30031.943122643595
1652,320.770707564135,-30031.9610160092
1653,341.3196425813254,-30032.093612486173
1654,326.2527605670296,-30032.338634778644
1655,314.5176291068984,-30032.52245435615
1656,328.0667547111384,-30032.777990232746
1657,313.5263699448132,-30032.84588346318
1658,301.8599414085308,-30032.998701102613
1659,291.03859391768407,-30033.864920595555
1660,308.16362455758485,-30033.357881852906
1661,289.1240079907099,-30032.937827244405
1662,302.51260295589447,-30032.836019031172
1663,297.6760214944418,-30032.887693506225
1664,307.08208665257706,-30033.05659836478
1665,323.01918795662397,-30032.725525922102
1666,269.4363996625791,-30033.338541938003
1667,313.8253139970448,-30033.072839296186
1668,326.67273729898454,-30033.11727433333
1669,317.3588453958667,-30033.291785052104
1670,322.92445566524293,-30032.591158229712
1671,318.3204299932753,-30032.37924865579
1672,296.31474805266924,-30032.476164969852
1673,320.25966790330307,-30032.19440207121
1674,304.57339687920535,-30033.396202555232
1675,290.93249370155746,-30033.260131906318
1676,282.71015354614866,-30032.639974465557
1677,308.1195345274972,-30032.526944825364
1678,283.94040534515193,-30032.158270310447
1679,296.4371048149982,-30032.50828458057
1680,288.1169514950816,-30032.552664033257
1681,321.4400848889637,-30032.19440346208
1682,301.6284957086397,-30032.24467947648
1683,324.84650253978583,-30032.117675790727
1684,317.72231121884556,-30032.257373964523
1685,333.31713305023663,-30032.20237430846
1686,299.3835815639668,-30032.622659181758
1687,291.1069196816636,-30033.3124436428
1688,270.0894438562325,-30034.105537870084
1689,266.3588062667145,-30033.87585887814
1690,258.39565593508325,-30034.227784512303
1691,260.8607971892068,-30033.83262048014
1692,277.2015511116688,-30034.305983347556
1693,277.4087888284266,-30034.19341826527
1694,306.2569321545315,-30033.823170725977
1695,285.79746236678244,-30033.71569765887
1696,303.50168841521776,-30033.666940745905
1697,305.8785763495189,-30033.393107601813
1698,302.3098553465141,-30033.772691428374
1699,278.5648797627665,-30033.578789002924
1700,294.4014834901967,-30032.931851325196
1701,308.26765110111575,-30032.40412825637
1702,328.40215347941785,-30031.86536946084
1703,296.5465817682009,-30031.989942591248
1704,315.9989466835798,-30032.19467552282
1705,308.8423591370779,-30032.71994332827
1706,329.8278299131785,-30033.107330899464
1707,290.673326234025,-30033.457970151558
1708,308.9307148290097,-30033.131813024538
1709,309.7518710907098,-30032.68955864121
1710,317.7354568594285,-30032.06759459218
1711,331.93347471365115,-30032.086323193427
1712,310.7028052890803,-30032.109317815557
1713,317.84077182532394,-30031.88919964469
1714,319.5247242561794,-30032.27514183751
1715,307.9669864094748,-30032.227996376037
1716,302.97786366267417,-30032.465097232187
1717,292.8035547445363,-30032.711742954183
1718,307.7685870738021,-30032.600107733168
1719,293.15248054864037,-30032.910114594502
1720,331.56543668813555,-30033.046629003526
1721,293.0524567325506,-30033.799315726705
1722,293.15940293509,-30034.322052170326
1723,307.3341959318952,-30034.487841539027
1724,299.31371717880336,-30034.071658694877
1725,288.75343256034375,-30033.726321027592
1726,267.8601614851487,-30033.95969212739
1727,291.14472262325705,-30034.202130452748
1728,288.0113342014964,-30033.78966023389
1729,315.2047517536474,-30033.9057920322
1730,294.81061519411566,-30034.200994405826
1731,278.26812051707657,-30034.07638832258
1732,309.35180991316906,-30033.70144044906
1733,303.8572803425312,-30034.15225632197
1734,303.33233536414104,-30033.58520623492
1735,320.44147961292657,-30033.367624259314
1736,267.1681601956565,-30033.961241154062
1737,289.7692369557455,-30033.822204634136
1738,293.8886260076923,-30033.35278250174
1739,309.7978601088541,-30033.227479789835
1740,299.2077169501738,-30033.134836274156
1741,303.7704167909206,-30032.861443343896
1742,313.16347612183176,-30032.839264729915
1743,291.91107943181464,-30033.435064202393
1744,291.1587716008723,-30033.190063036465
1745,310.9070679296905,-30033.492920318447
1746,287.5004437703467,-30034.222261342333
1747,286.6159202391815,-30034.171947743933
1748,277.99776641629893,-30034.022551071692
1749,272.6062174303631,-30033.980576806578
1750,286.47384409686697,-30033.638364402042
1751,284.74383302165296,-30033.370752788578
1752,290.5484765157142,-30033.6895842858
1753,306.9753496576302,-30033.139325479056
1754,306.7972694673844,-30033.051948182438
1755,311.7363188399698,-30032.80827754285
1756,296.0472464812356,-30032.838272550147
1757,317.44940256483034,-30032.77586573731
1758,296.35288076553536,-30032.945921720566
1759,290.11576648678397,-30033.081182619946
1760,283.07378193800764,-30033.091887468356
1761,284.2188786139924,-30032.90917168554
1762,286.84252487640794,-30033.21515201513
1763,270.5152323012972,-30033.444580065192
1764,280.3916913744731,-30033.50024822925
1765,271.34807274484143,-30033.824301329878
1766,275.09216646918344,-30033.348568243662
1767,285.1632434294483,-30032.973625148246
1768,274.5321111184756,-30033.450358272716
1769,260.506146153153,-30033.43712530312
1770,289.013772788869,-30032.600719301874
1771,303.2172956137945,-30032.494311281247
1772,298.4107129226695,-30032.219069374474
1773,293.4286544252689,-30032.366151160706
1774,279.83570317356936,-30032.730843570145
1775,304.4873383872066,-30032.44326022226
1776,294.532841788881,-30032.59851316158
1777,305.21505481979284,-30032.442777945333
1778,288.8541426979587,-30032.516790362322
1779,307.5695490587114,-30032.433172440986
1780,299.8672545742194,-30032.854796052856
1781,262.1339296066484,-30032.99633649264
1782,280.8027953750944,-30033.4939517366
1783,282.41287533118236,-30033.40907103995
1784,285.09513530178987,-30033.346409199723
1785,304.0648951845874,-30033.17054125522
1786,292.61763796215064,-30033.66557577041
1787,281.07334265343235,-30033.561456068222
1788,288.4730370959035,-30033.682498607377
1789,312.93722934394145,-30033.0733953274
1790,301.38554565307015,-30033.176490239424
1791,280.34253590934793,-30033.07959316523
1792,277.5344391612764,-30033.459831136443
1793,290.7343433887084,-30033.41544020822
1794,285.13733593794234,-30033.292627493076
1795,284.68156809406094,-30033.58518869903
1796,275.3602281182492,-30033.05871238841
1797,294.47944565758786,-30032.652572717034
1798,288.7035586608429,-30032.59865254361
1799,305.74251939858436,-30032.693359251163
1800,297.20223123737577,-30033.122108240834
1801,278.8306028153131,-30033.076100561757
1802,286.37705882426,-30032.945453910357
1803,297.0559675750118,-30032.81519132444
1804,301.3415998944119,-30033.43929963137
1805,253.09178394956385,-30034.138712412165
1806,282.9151135537018,-30033.554809661255
1807,297.71679753463866,-30033.27730653007
1808,311.0925003525617,-30032.67191202301
1809,329.83872643585283,-30032.90002922053
1810,296.66213453644065,-30032.43629356289
1811,295.39567126898754,-30032.977490161014
1812,332.02139164265486,-30033.095860028876
1813,296.60873208431536,-30033.31457202521
